AAPL,NFLX,AMZN,MMM,K,O,NSRGY,LDSVF,JPM,JNJ,TSLA,V,PFE
11.241695,31.068571,182.520004,59.284153,38.61385,20.742535,47.547031,2648.845703,26.789011,47.638214,4.852,18.729731,11.763401
10.93397,29.315714,178.929993,58.862999,38.218933,20.569208,46.509918,2648.845703,26.149557,47.623138,4.46,18.568775,11.736835
10.946565,29.315714,177.539993,58.924252,38.61385,20.736111,47.058979,2648.845703,25.433962,47.736267,4.39,18.613102,11.743477
11.473561,31.362858,193.550003,61.007088,38.906387,21.378086,47.84444,2648.845703,26.476896,49.003399,4.592,19.541538,12.115443
11.552796,30.861429,193.729996,61.481861,39.081902,21.840324,48.309612,2648.845703,27.276232,49.425777,4.774,20.150387,12.215073
11.477246,30.832857,192.029999,59.873768,38.606541,21.390938,47.470772,2648.845703,27.192488,48.686615,4.622,19.620852,11.929463
11.780051,31.69857,199.270004,61.267437,38.891766,21.596378,47.417397,2648.845703,27.565512,48.914906,4.746,20.026749,12.095517
11.976296,32.148571,206.529999,62.867847,39.608467,22.231936,47.699547,2648.845703,28.654135,50.117226,4.942,20.197044,12.540547
11.976912,33.754288,210.919998,62.844883,39.696907,22.199848,46.23539,2648.845703,28.212595,50.048744,4.926,20.511967,12.540547
11.818443,33.572857,215.229996,63.541687,40.043385,22.264036,47.341137,2648.845703,28.593225,50.07159,4.948,20.500298,12.606966
11.701739,33.324287,212.539993,62.492641,39.785378,21.815987,47.630917,2648.845703,27.634027,49.713928,4.8,20.465309,12.560468
11.487382,30.444286,210,60.762047,39.519985,21.47431,47.737675,2648.845703,26.362715,48.755093,4.614,19.95677,12.261573
11.662126,31.252857,216.179993,59.789536,39.446281,21.448523,44.717854,2648.845703,25.456797,49.188854,4.588,20.029081,12.387772
11.790804,30.857143,219.899994,61.696259,40.109737,22.222137,44.672096,2648.845703,26.507343,49.790012,4.768,20.640265,12.626893
11.797256,30.171429,217.259995,60.693115,40.102367,22.312387,43.604481,2648.845703,25.510084,49.424747,4.722,20.402317,12.500691
11.59272,29.138571,211.389999,58.694515,39.136662,21.687044,42.727505,2648.845703,24.421478,48.427887,4.594,20.143393,12.142008
11.668268,30.007143,216.559998,59.896744,38.804943,21.925589,42.628376,2648.845703,24.680309,48.389843,4.576,20.399998,12.122083
11.811995,29.821428,219.529999,59.582794,38.664871,22.157673,42.819016,2520.604492,24.733589,48.405064,4.816,20.474644,12.175222
11.955722,29.815714,222.570007,60.830971,38.819679,22.254374,43.307068,2520.604492,24.969585,48.49638,4.868,20.896872,12.22836
12.068122,24.178572,226.779999,61.742188,39.586338,22.344614,43.192684,2520.604492,25.738468,49.006222,4.964,21.111488,12.281499
12.299682,22.17,239.300003,61.665623,39.800121,22.525141,42.62075,2520.604492,25.449181,49.150803,5.16,21.193136,12.055664
12.64149,20.535713,241.690002,60.654858,39.424156,22.24147,42.323338,2520.604492,24.733589,48.808384,5.154,21.001842,11.995881
12.697386,18.575714,233.25,60.654858,39.394676,22.196344,42.254707,2520.604492,24.550888,48.869259,5.202,21.657352,12.115443
12.657156,18.357143,231.869995,58.45713,38.790184,21.596796,41.484497,2520.604492,23.096869,48.039799,5.17,21.326096,11.849753
12.340218,18.361429,223.229996,55.822971,38.635384,21.467857,40.882057,2520.604492,22.28232,47.119026,5.126,20.59828,11.617274
12.416384,18.48,223.610001,56.657639,38.775448,21.648363,41.026947,2520.604492,22.525915,46.867905,5.276,21.013508,11.590706
12.381678,18.888571,229.850006,57.576538,39.372562,21.803083,41.804783,2520.604492,24.094135,47.704967,5.104,21.060163,11.803258
12.261599,18.212856,224.210007,58.411198,39.940178,21.89979,41.865791,2520.604492,24.033222,48.564857,5.238,20.873541,11.789971
12.192502,18.162857,229.710007,56.358997,39.578957,21.603237,41.7514,2520.604492,23.195833,48.131111,4.918,20.441982,11.66377
11.994723,16.17,222.440002,57.071136,39.696907,21.742458,42.758015,2520.604492,23.896204,48.625736,4.824,20.455976,11.942748
11.71065,16.181429,216.229996,54.973,39.210381,20.87483,42.018314,2520.604492,22.929386,48.465939,4.878,19.996422,11.743477
11.504272,16.178572,211.979996,54.314453,38.981857,19.774109,41.278603,2520.604492,21.810329,47.240791,4.746,19.655838,11.510996
11.439778,16.414286,212.5,55.141453,39.217743,20.531654,42.170822,2520.604492,23.23875,47.309261,4.732,19.777143,11.683694
11.616369,17.10857,219.5,55.53965,39.033451,20.30504,41.446365,2520.604492,23.684174,47.446228,5.074,19.826134,11.942748
11.589339,17.605715,221.509995,57.163021,39.394676,20.570505,42.13269,2520.604492,24.866844,47.796288,5.392,20.325348,12.108799
11.35686,16.744286,224.740005,56.527458,39.519985,19.929499,41.484497,2520.604492,23.576656,48.039799,5.398,20.120062,12.248286
11.940673,15.945714,231.320007,58.748127,39.84436,20.641729,42.849525,2520.604492,24.805405,49.029057,5.576,20.819891,12.567111
12.293234,15.522857,235.479996,58.518402,39.969669,20.123737,43.032539,2520.604492,24.805405,48.671402,5.522,21.113817,12.520618
12.351583,16.231428,236.809998,60.00396,40.131847,20.36978,43.695992,2520.604492,25.49658,48.952957,5.56,21.26778,12.500691
12.543222,16.715714,236.149994,59.575123,39.778,20.53813,44.092529,2520.604492,24.26783,48.87685,5.588,21.601368,12.460834
12.959966,16.577143,246.710007,60.409805,40.426727,21.004322,44.649216,2520.604492,24.49054,49.249725,5.61,21.909288,12.646821
12.898233,16.761429,242.330002,58.104897,40.411972,20.732382,43.772247,2520.604492,23.837763,48.542042,5.484,21.272446,12.414345
12.967335,15.962857,243.880005,60.00396,40.411972,21.308638,44.214542,2520.604492,25.243151,49.021446,5.668,21.906958,12.600324
12.241946,15.631429,231.529999,59.498554,40.161335,21.043173,43.337574,2520.604492,24.767004,47.666916,5.514,21.013508,12.494048
12.140292,15.925714,233.610001,60.248985,40.09499,21.075552,43.947643,2520.604492,25.44282,47.583218,5.468,21.309771,12.44091
12.065359,16.719999,234.779999,61.627331,40.52993,21.515827,44.755978,2520.604492,25.665531,48.53442,5.606,21.794981,12.660105
12.46153,16.977142,237.610001,62.929131,40.375111,21.917263,44.450947,2520.604492,26.548695,49.257355,5.71,21.976944,12.859372
12.215838,11.052857,227.149994,58.993168,39.711666,21.470505,44.260307,2520.604492,25.719292,48.465939,5.65,21.153473,12.533902
12.302752,11.342857,198.399994,58.97784,40.20557,21.716553,44.153538,2520.604492,26.249193,49.074718,5.596,21.466066,12.806233
12.42836,11.551429,206.779999,62.339485,40.596275,22.046766,45.213531,2520.604492,28.430225,49.843277,5.752,22.021267,13.178203
12.436344,12.02,217.320007,62.025528,40.382496,22.076021,45.411804,2520.604492,28.176794,49.919388,5.974,22.184547,13.164912
12.431125,11.725714,213.509995,60.509354,39.962299,21.724897,44.046776,2520.604492,26.694613,48.998611,5.874,21.755327,12.792951
12.177142,11.441429,212.100006,58.602634,39.483139,21.211191,43.467216,2520.604492,25.120275,48.230034,5.776,21.001842,12.839446
12.204785,11.912857,215.619995,59.774239,39.83699,21.581841,43.589218,2520.604492,25.83449,48.427887,5.742,21.344763,12.97229
12.378609,13.184286,218.289993,60.984131,36.792442,21.971987,44.382313,2520.604492,26.402781,48.960567,6.492,21.736662,13.204772
12.291699,12.86,216.479996,60.723778,36.792442,21.783419,43.741745,2520.604492,26.087914,48.793148,6.462,21.610697,13.058639
12.276031,12.975714,217,61.022388,37.183147,21.815918,43.192684,2520.604492,26.295269,48.701843,6.254,21.685345,13.330975
12.475656,12.924286,217.990005,62.661091,36.777695,21.971987,43.573978,2520.604492,26.894283,49.356258,6.368,22.053917,13.471864
12.139372,12.578571,211.220001,60.494034,36.180592,21.328241,42.094566,2520.604492,24.989723,48.344185,6.176,21.725002,12.97539
11.830421,12.16,210.789993,61.504822,36.401741,21.217701,42.613117,2520.604492,25.143318,48.793148,6.266,21.704008,13.277299
11.811995,12.535714,217.389999,63.013336,36.65239,21.640352,43.276569,2520.604492,25.558012,49.653042,6.728,22.198557,13.411479
11.647381,12.245714,218.929993,62.691738,36.60078,21.497305,43.0783,2520.604492,24.997396,49.394321,6.644,21.885962,13.277299
11.941287,12.325714,217.830002,62.691738,36.711353,21.711887,43.299446,2520.604492,25.112593,49.455189,6.786,22.308191,13.330971
11.816601,11.597143,211.990005,62.691738,36.246925,21.763903,42.887657,2520.604492,24.167992,49.006222,6.988,21.838223,13.129699
11.590567,10.922857,204.520004,61.589069,36.401741,21.692383,42.819016,2520.604492,23.415379,48.656166,6.736,21.370602,13.062612
11.514712,11.151429,197.139999,61.673271,36.394367,21.92646,43.024918,2520.604492,23.515219,48.5877,6.52,21.232645,13.102862
11.332597,10.638571,189.25,60.026924,36.224819,21.503801,42.933411,2520.604492,22.969959,47.89521,6.352,21.32617,12.720445
11.562929,10.064286,192.339996,60.019222,36.003658,21.549324,43.0783,2520.604492,22.585976,47.864769,6.414,21.239662,12.680194
11.270562,9.785714,188.990005,58.253284,35.568733,21.074646,41.873413,2520.604492,21.794964,47.172295,6.29,20.877256,12.37828
11.165533,9.122857,182.399994,58.708244,35.937336,21.133162,41.202339,2520.604492,21.871763,47.057091,6.332,20.814119,12.37828
11.550951,9.992857,194.149994,59.934391,35.841484,21.562328,41.537876,2520.604492,22.393982,47.901909,6.512,21.854588,12.807663
11.461278,9.652857,188.389999,59.564232,35.953045,21.578657,42.033554,2520.604492,21.933203,48.216812,6.35,21.721313,13.015647
11.737673,9.218571,192.289993,62.494621,36.562927,22.114208,42.803772,2520.604492,23.78401,49.706787,6.548,22.672941,13.465155
11.913649,9.595714,197.130005,61.923992,36.42905,21.807238,43.070667,2520.604492,23.39234,49.499413,6.52,22.857651,13.438316
11.968005,9.481429,196.029999,61.507561,36.53318,21.722336,42.254707,2520.604492,24.828445,48.746758,6.66,22.726711,13.34439
12.069658,10.017143,196.240005,62.409801,37.150494,21.800705,42.590244,2520.604492,25.734648,48.662289,6.884,22.460169,13.310846
12.006392,9.734286,191.990005,63.335194,37.03149,21.820309,42.407223,2520.604492,25.519619,48.762119,6.974,22.298834,13.572497
11.949272,10.28,195.320007,63.535686,37.061249,22.127262,42.895279,2520.604492,26.110956,49.499413,6.838,22.696321,13.733514
11.997489,9.917143,190.479996,62.047348,36.674496,21.820309,42.35384,2520.604492,24.743977,48.984837,6.178,22.399376,13.545663
12.088391,10.127143,193.029999,63.389168,37.04636,22.140333,42.704632,2520.604492,25.481218,49.560852,6.208,22.72438,13.7939
12.033725,10.751429,189.520004,62.147591,36.525734,22.022755,42.086941,2520.604492,24.605738,48.777473,6.082,22.661253,13.679841
11.940673,10.301429,180.509995,61.23764,36.235676,21.859486,41.553127,2520.604492,24.029762,48.662289,5.89,22.425098,13.928085
11.675943,10.148571,180.210007,60.543606,36.213352,22.029297,41.324356,2520.604492,24.198711,48.524017,5.706,22.530325,13.995173
11.637555,9.96,181.259995,60.813507,36.265427,22.421169,41.858162,2520.604492,24.390701,49.153801,5.724,22.404058,14.183028
11.701436,9.974286,181.259995,60.821213,36.272877,22.584446,41.499748,2520.604492,24.49054,49.384212,5.6,22.782839,14.109228
11.73798,9.592857,179.330002,60.011517,36.243114,22.179508,42.452976,2520.604492,23.576656,48.792835,5.55,23.049377,14.183028
12.159946,10.2,182.520004,61.931686,36.689358,22.662802,43.085922,2520.604492,24.736288,49.553181,5.58,23.697042,14.397718
12.175302,10.138571,174.350006,61.692635,37.187679,22.813038,43.085922,2520.604492,24.820763,49.891113,5.514,23.549738,14.545318
12.239794,10.548571,179.029999,62.440647,37.12075,22.924049,43.253689,2520.604492,25.688568,50.060081,5.554,23.507656,14.51177
12.386595,10.374286,177.279999,63.389168,37.440556,23.022024,43.467216,2520.604492,25.780727,50.674511,5.58,23.961256,14.64595
12.484868,10.085714,176.270004,63.450844,37.745502,23.244072,43.5816,2520.604492,25.366026,50.705231,5.714,23.827976,14.605693
12.365404,9.885714,173.889999,62.57946,37.693436,22.992247,43.360458,2520.604492,25.074194,50.267445,5.702,23.549738,14.44468
12.441566,9.9,173.860001,63.319763,37.827305,23.116854,43.688366,2520.604492,25.665531,50.597694,5.746,24.117914,14.565445
12.437883,9.898571,173.100006,63.02673,37.611622,22.92667,44.008644,2520.604492,25.534979,50.367287,5.712,23.739134,14.518482
12.629209,10.32,179.029999,64.383957,37.529808,22.834858,44.489071,2520.604492,26.863564,50.597694,5.616,24.080502,14.739882
12.697079,11.492857,177.509995,64.916061,37.492622,22.638132,44.176414,2520.604492,27.033739,50.290493,5.542,23.65028,14.605693
12.838044,11.328571,177.610001,64.623016,37.537247,22.874214,43.840878,2520.604492,27.598391,50.229042,5.424,23.827976,14.491647
12.972249,12.327143,182.610001,64.291451,37.566994,22.815186,43.238434,2520.604492,27.350857,49.791267,5.382,23.547411,14.471514
12.951672,14.025714,178.559998,64.677002,37.71574,22.966017,43.779877,2520.604492,27.304457,49.868069,5.45,23.358013,14.639246
12.998045,13.69,179.339996,65.008606,38.228924,23.156204,44.11541,2520.604492,27.884573,50.075424,5.524,23.334635,14.719754
12.976856,13.164286,178.899994,64.599884,38.347939,23.267691,43.162178,2520.604492,28.356411,50.021679,5.646,23.173306,14.692918
12.941231,13.164286,175.929993,64.993172,38.258682,23.215225,43.101177,2520.604492,28.503386,50.098488,5.65,23.694714,14.7533
12.892705,13.482857,178.419998,64.468788,37.790115,23.39229,42.780891,2520.604492,27.784023,50.121525,4.558,23.554422,14.652665
13.042884,13.531429,181.660004,64.954643,37.849617,23.490652,42.727505,2520.604492,27.002787,50.013996,5.32,23.972948,14.719754
13.178317,14.077143,189.440002,65.602386,38.050442,23.529993,43.947643,2520.604492,28.263597,50.136868,5.362,24.265215,14.739882
13.136552,14.78,194.449997,66.165329,38.07275,23.470982,43.947643,2520.604492,28.565256,50.067764,5.352,23.935537,14.652665
12.907756,14.32,190.929993,66.049652,37.983501,23.352934,43.894257,2520.604492,28.897858,50.129204,5.32,23.517006,14.692918
13.126109,13.422857,186.089996,66.018845,37.931438,23.405405,43.932392,2520.604492,29.129908,49.921841,5.354,23.28788,14.565445
12.911133,13.238571,187,66.265594,37.559563,23.543118,44.153538,2520.604492,29.129908,49.921841,5.484,23.61755,14.531898
13.717295,13.577143,187.800003,66.689728,37.864491,23.805437,44.557709,2540.946289,29.083508,50.090794,5.594,23.512331,14.572154
13.654951,16.572857,193.320007,67.538002,37.180252,23.956276,44.267925,2540.946289,28.998421,50.459461,5.788,23.582474,14.51177
13.736333,17.684286,195.369995,67.445427,36.986866,24.008741,44.321308,2540.946289,28.781841,50.351933,5.866,23.626905,14.411138
13.912306,17.918571,192.149994,67.352921,36.793488,23.927095,44.336555,2540.946289,28.627144,50.467133,5.914,23.353346,14.478227
14.01887,17.171429,194.440002,66.867111,36.830685,23.9666,43.871384,2540.946289,28.851463,50.62075,5.814,23.531038,14.357463
14.009968,17.567142,179.460007,67.360641,36.674496,24.256304,44.611084,2540.946289,29.083508,50.451786,5.916,23.968271,14.445582
13.977104,17.714287,181.720001,67.422302,37.626495,24.361649,44.11541,2540.946289,29.044821,50.374954,6.05,24.798313,14.310013
14.117149,18.061428,187.679993,67.653679,37.812428,24.559191,44.123035,2540.946289,29.609468,50.413372,6.23,25.025106,14.37102
14.248899,18.464287,183.139999,67.522575,37.693436,24.434088,44.10778,2540.946289,29.501192,50.067764,6.36,25.10227,14.20155
14.398152,18.268572,184.190002,67.777077,37.797558,24.546003,44.801739,2540.946289,29.292337,50.121525,6.32,25.01342,14.269337
14.639234,17.714287,185.479996,67.838776,37.440556,24.598694,44.839867,2540.946289,29.624941,50.106163,6.386,25.333744,14.242225
15.145652,17.834286,184.979996,67.877296,37.343868,24.453831,44.977131,2540.946289,29.284607,49.837341,6.516,26.285372,14.330351
15.153331,17.704287,185.539993,67.198692,37.04636,24.33532,44.740719,2653.267578,29.091242,49.614613,6.22,26.631409,14.269337
15.435258,16.9,191.589996,67.885033,37.202564,24.328741,45.12965,2653.267578,29.624941,49.676064,6.298,26.353168,14.438811
15.645934,17.581429,191.300003,67.854164,37.410805,24.098284,44.931374,2653.267578,29.331017,49.622307,6.634,26.944727,14.45914
15.283856,17.437143,184.470001,67.551407,39.32225,24.039026,45.190655,2653.267578,28.928797,49.653019,6.72,26.963467,14.310013
15.423281,17.415714,179.929993,68.048286,39.091694,24.150959,46.25827,2611.700195,29.392899,49.86039,6.836,26.658922,14.45914
15.420515,17.407143,182.5,67.978386,39.069374,24.21681,46.509918,2611.700195,29.756439,49.914158,6.994,26.942383,14.364241
15.811467,16.771429,182.259995,68.009453,38.645454,24.065371,46.441284,2611.700195,29.748703,49.95256,6.9,26.752632,14.384573
15.755876,16.057142,180.580002,68.13369,39.069374,23.986357,46.532791,2662.112061,29.447042,49.921841,6.844,27.258633,14.479485
15.858755,16.14143,178.889999,68.242332,39.493317,24.322159,46.952221,2662.112061,29.771917,49.998642,6.906,27.286745,14.255781
16.043634,15.952857,179.130005,68.47525,39.232998,24.486744,47.104736,2662.112061,29.609468,49.944401,6.75,27.535061,14.357465
16.146519,15.63,178.529999,68.374344,39.344566,24.249727,47.272507,2662.112061,30.212814,49.936653,6.724,27.375765,14.411696
16.442883,16.188572,183.800003,68.141434,39.23959,24.161152,47.425018,2662.112061,30.328842,50.502262,6.762,27.865368,14.384573
16.658775,15.818571,179.690002,68.009453,39.254589,24.385891,46.738693,2744.381104,30.352039,50.424782,6.682,27.260975,14.32357
16.721115,16.107143,180.039993,67.924034,39.187088,24.412334,46.822578,2744.381104,31.226088,50.231075,6.882,27.450729,14.56761
16.742926,16.442858,179.300003,67.947342,39.074615,24.346241,46.441284,2744.381104,31.427208,50.184582,6.808,27.211779,14.513372
16.373781,15.83,180.259995,67.590202,39.059631,24.564371,46.69294,2663.881104,31.249298,50.293079,6.754,27.230524,14.574381
16.284718,15.304286,181.089996,65.952087,38.872169,24.445404,45.922729,2663.881104,30.413921,49.85918,6.622,26.902554,14.418473
16.297926,15.027143,183.770004,66.355804,38.939644,24.630486,46.365025,2663.881104,30.901226,49.820435,6.624,27.08997,14.486259
16.644947,15.438571,187.639999,67.318504,39.307083,24.392521,47.478394,2663.881104,31.280228,50.246574,6.614,27.63579,14.547272
16.742619,15.59,184.320007,67.388344,39.322071,24.432169,46.860706,2741.710205,31.736591,50.16135,6.948,27.448378,14.560831
16.952368,15.171429,183.389999,67.962883,39.614517,24.729639,47.203869,2741.710205,31.357573,50.440277,7.202,27.29846,14.601501
17.446817,15.192857,184.589996,68.90226,39.667011,25.146084,46.929337,2741.710205,33.56205,50.618488,7.218,27.471811,14.920107
